X,Y,FID,OBJECTID,ID,INV_MOVIMI,F35DOV_TIP,TIPO,SUBTIPO_MO,SUBTIPO,CLAS_MAPA,ETIQUETA_M,ESRI_OID
-8529206.6184,393268.599100001,2816,-7.58397098089e+56,9143,32702,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,4359
-8545981.5379,395588.783100002,2817,-7.58397098089e+56,9144,32703,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,4360
-8529206.6184,393268.599100001,2818,-7.58397098089e+56,9146,32704,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,4361
-8532994.264,401165.6184,2819,-7.58397098089e+56,9148,32705,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,4363
-8532994.264,401165.6184,2820,-7.58397098089e+56,9150,32706,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,4364
-8532994.264,403024.6314,2821,-7.58397098089e+56,9152,32707,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,4365
-8542270.9094,406742.6259,2822,-7.58397098089e+56,11084,32708,71,Flujo,5,Flujo de detritos,Flujo,fd,5671
-8534849.5888,412320.212299999,2823,-7.58397098089e+56,9154,32709,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,4367
-8532994.264,416038.688499998,2824,-7.58397098089e+56,9156,32710,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,4368
-8534849.5888,419757.305799998,2825,-7.58397098089e+56,9157,32711,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,4369
-8534849.5888,419757.305799998,2826,-7.58397098089e+56,9159,32712,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,4371
-8538560.2386,419757.305799998,2827,-7.58397098089e+56,9161,32713,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,4372
-8540415.5634,419757.305799998,2828,-7.58397098089e+56,9162,32714,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,4373
-8544126.2131,421616.6679,2829,-7.58397098089e+56,9163,32715,71,Flujo,6,Flujo de lodo,Flujo,fl,4374
-8546553.9057,422115.912700001,2830,-7.58397098089e+56,9166,32716,71,Flujo,5,Flujo de detritos,Flujo,fd,4377
-8546924.9706,422952.641600002,2831,-7.58397098089e+56,9167,32717,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,4378
-8545981.5379,425335.499400001,2832,-7.58397098089e+56,9169,32718,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,4379
-8529206.6184,393268.599100001,2833,-7.58397098089e+56,9173,32719,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,4381
-8555269.9125,429305.821400002,2834,-7.58397098089e+56,9175,32720,71,Flujo,5,Flujo de detritos,Flujo,fd,4383
-8538560.2386,419757.305799998,2835,-7.58397098089e+56,9176,32721,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,4384
-8532994.264,417897.979400001,2836,-7.58397098089e+56,9178,32722,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,4385
-8532994.264,417897.979400001,2837,-7.58397098089e+56,9180,32723,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,4386
-8532994.264,417897.979400001,2838,-7.58397098089e+56,9181,32724,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,4387
-8532175.1381,421558.097399998,2839,-7.58397098089e+56,9187,32725,71,Flujo,5,Flujo de detritos,Flujo,fd,4390
-8527938.8131,425214.945,2840,-7.58397098089e+56,9188,32726,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,4391
-8527283.2649,425469.070099998,2841,-7.58397098089e+56,9190,32727,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,4393
-8527011.1506,425679.808499999,2842,-7.58397098089e+56,9191,32728,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,4394
-8522527.4489,428809.9483,2843,-7.58397098089e+56,9192,32729,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,4395
-8522267.7034,421744.035399999,2844,-7.58397098089e+56,9193,32730,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,4396
-8525774.2673,412571.514899999,2845,-7.58397098089e+56,9194,32731,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,4397
-8481155.5602,395567.096099999,2846,-7.58397098089e+56,9195,32732,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,4398
-8481155.5602,393708.218699999,2847,-7.58397098089e+56,9196,32733,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,4399
-8484866.2744,399284.914099999,2848,-7.58397098089e+56,9198,32734,71,Flujo,17,Flujo de tierra,Flujo,ft,4400
-8471878.9359,395567.096099999,2849,-7.58397098089e+56,9199,32735,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,4401
-8470023.6111,395567.096099999,2850,-7.58397098089e+56,9201,32736,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,4402
-8468168.2862,397426.007100001,2851,-7.58397098089e+56,9202,32737,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,4403
-8479300.2353,401143.930199999,2852,-7.58397098089e+56,11088,32738,71,Flujo,5,Flujo de detritos,Flujo,fd,5672
-8466312.9613,406721.070599999,2853,-7.58397098089e+56,9203,32739,69,Deslizamiento,18,Deslizamiento en cuña,Deslizamiento,dc,4404
-8461858.3264,413160.265799999,2854,-7.58397098089e+56,9204,32740,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,4405
-8481227.9178,402962.9736,2855,-7.58397098089e+56,9205,32741,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,4406
-8481240.2867,402990.859,2856,-7.58397098089e+56,9207,32742,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,4407
-8479300.2353,401143.930199999,2857,-7.58397098089e+56,9208,32743,71,Flujo,5,Flujo de detritos,Flujo,fd,4408
-8472274.7386,403268.1646,2858,-7.58397098089e+56,9210,32744,72,Reptación,8,Reptacion de suelos,Reptación,lr,4409
-8470419.4137,405127.2163,2859,-7.58397098089e+56,9211,32745,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,4410
-8481551.2523,410704.6138,2860,-7.58397098089e+56,9212,32746,67,Caida,15,Caida de roca,Caida,cr,4411
-8470419.4137,406986.3024,2861,-7.58397098089e+56,9213,32747,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,4412
-8468564.0889,408845.422800001,2862,-7.58397098089e+56,9215,32748,69,Deslizamiento,18,Deslizamiento en cuña,Deslizamiento,dc,4413
-8468564.0889,416282.253600001,2863,-7.58397098089e+56,9216,32749,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,4414
-8468564.0889,416282.253600001,2864,-7.58397098089e+56,9218,32750,72,Reptación,8,Reptacion de suelos,Reptación,lr,4415
-8467640.7555,420203.8594,2865,-7.58397098089e+56,9220,32751,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,4416
-8466708.764,418141.549199998,2866,-7.58397098089e+56,9221,32752,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,4417
-8464078.2226,422116.532400001,2867,-7.58397098089e+56,9222,32753,68,Volcamiento,1,Volcamiento flexural de roca,Volcamiento,vf,4418
-8464078.2226,422116.532400001,2868,-7.58397098089e+56,9223,32754,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,4419
-8464078.2226,422116.532400001,2869,-7.58397098089e+56,9225,32755,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,4420
-8464078.2226,420257.1609,2870,-7.58397098089e+56,9226,32756,72,Reptación,8,Reptacion de suelos,Reptación,lr,4421
-8466465.7165,420132.584199999,2871,-7.58397098089e+56,9228,32757,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,4422
-8468564.0889,416282.253600001,2872,-7.58397098089e+56,9229,32758,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,4423
-8468564.0889,408845.422800001,2873,-7.58397098089e+56,9231,32759,72,Reptación,8,Reptacion de suelos,Reptación,lr,4424
-8470587.0114,406189.369899999,2874,-7.58397098089e+56,11090,32760,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,5673
-8472274.7386,403268.1646,2875,-7.58397098089e+56,9232,32761,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,4425
-8474177.6834,402634.5458,2876,-7.58397098089e+56,9233,32762,67,Caida,15,Caida de roca,Caida,cr,4426
-8477444.9104,401143.930199999,2877,-7.58397098089e+56,9234,32763,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,4427
-8477444.9104,401143.930199999,2878,-7.58397098089e+56,9235,32764,67,Caida,15,Caida de roca,Caida,cr,4428
-8488197.4456,429554.2991,2879,-7.58397098089e+56,9236,32765,72,Reptación,8,Reptacion de suelos,Reptación,lr,4429
-8482631.4711,427694.8629,2880,-7.58397098089e+56,9237,32766,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,4430
-8485100.29,422878.885200001,2881,-7.58397098089e+56,9238,32767,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,4431
-8504002.5006,434290.472,2882,-7.58397098089e+56,11092,32768,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,5674
-8505857.9736,430571.239500001,2883,-7.58397098089e+56,9239,32769,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,4432
-8525734.0686,359174.6347,2884,-7.58397098089e+56,9250,32770,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,4440
-8525734.0686,359174.553,2885,-7.58397098089e+56,9252,32771,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,4441
-8528464.4884,402424.476300001,2886,-7.58397098089e+56,9253,32772,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,4442
-8525734.0686,359174.553,2887,-7.58397098089e+56,9254,32773,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,4443
-8525734.0686,359174.553,2888,-7.58397098089e+56,9255,32774,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,4444
-8525734.0686,359174.553,2889,-7.58397098089e+56,9256,32775,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,4445
-8525734.0686,359174.553,2890,-7.58397098089e+56,9257,32776,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,4446
-8525734.0686,359174.553,2891,-7.58397098089e+56,9258,32777,72,Reptación,8,Reptacion de suelos,Reptación,lr,4447
-8525734.0686,359174.553,2892,-7.58397098089e+56,9261,32778,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,4449
-8525734.0686,359174.553,2893,-7.58397098089e+56,9262,32779,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,4450
-8525734.0686,359174.553,2894,-7.58397098089e+56,9263,32780,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,4451
-8525734.0686,359174.553,2895,-7.58397098089e+56,9264,32781,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,4452
-8525734.0686,359174.553,2896,-7.58397098089e+56,9267,32782,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,4454
-8525734.0686,359174.553,2897,-7.58397098089e+56,9268,32783,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,4455
-8529444.7628,359174.553,2898,-7.58397098089e+56,9269,32784,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,4456
-8529444.7628,359174.553,2899,-7.58397098089e+56,9272,32785,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,4458
-8525734.0686,359174.553,2900,-7.58397098089e+56,9273,32786,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,4459
-8525734.0686,359174.553,2901,-7.58397098089e+56,9275,32787,67,Caida,20,Caida de detritos,Caida,cd,4460
-8525734.0686,359174.553,2902,-7.58397098089e+56,9276,32788,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,5675
-8525734.0686,359174.553,2903,-7.58397098089e+56,9277,32789,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,4461
-8529444.7628,359174.553,2904,-7.58397098089e+56,9278,32790,72,Reptación,8,Reptacion de suelos,Reptación,lr,4462
-8525734.0686,359174.553,2905,-7.58397098089e+56,9280,32791,67,Caida,15,Caida de roca,Caida,cr,4463
-8525734.0686,359174.553,2906,-7.58397098089e+56,9281,32792,67,Caida,20,Caida de detritos,Caida,cd,4464
-8525734.0686,359174.553,2907,-7.58397098089e+56,9283,32793,67,Caida,20,Caida de detritos,Caida,cd,4465
-8525734.0686,359174.553,2908,-7.58397098089e+56,9284,32794,72,Reptación,8,Reptacion de suelos,Reptación,lr,4466
-8525734.0686,359174.553,2909,-7.58397098089e+56,9286,32795,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,4467
-8525734.0686,359174.553,2910,-7.58397098089e+56,9287,32796,67,Caida,23,Caida de Tierras,Caida,ct,4468
-8525734.0686,359174.553,2911,-7.58397098089e+56,9289,32797,72,Reptación,8,Reptacion de suelos,Reptación,lr,4469
-8525734.0686,359174.553,2912,-7.58397098089e+56,9290,32798,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,4470
-8525734.0686,359174.553,2913,-7.58397098089e+56,9292,32799,67,Caida,20,Caida de detritos,Caida,cd,4471
-8529444.7628,359174.553,2914,-7.58397098089e+56,9293,32800,72,Reptación,8,Reptacion de suelos,Reptación,lr,4472
-8525734.0686,359174.553,2915,-7.58397098089e+56,9295,32801,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,4473
-8525734.0686,359174.553,2916,-7.58397098089e+56,9298,32802,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,4474
-8525734.0686,359174.553,2917,-7.58397098089e+56,9299,32803,67,Caida,15,Caida de roca,Caida,cr,4475
-8481784.0737,367593.2894,2918,-7.58397098089e+56,9301,32804,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,4476
-8481784.0737,367593.210700002,2919,-7.58397098089e+56,9302,32805,67,Caida,15,Caida de roca,Caida,cr,4477
-8481648.4581,368424.851,2920,-7.58397098089e+56,9303,32806,67,Caida,23,Caida de Tierras,Caida,ct,4478
-8482112.2893,368548.7458,2921,-7.58397098089e+56,9304,32807,67,Caida,15,Caida de roca,Caida,cr,4479
-8482266.8997,368517.772100002,2922,-7.58397098089e+56,9306,32808,67,Caida,20,Caida de detritos,Caida,cd,4480
-8482978.1076,368548.7458,2923,-7.58397098089e+56,9308,32809,67,Caida,15,Caida de roca,Caida,cr,4481
-8469588.8466,381775.324299999,2924,-7.58397098089e+56,9309,32810,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,4482
-8478642.2134,381102.012800001,2925,-7.58397098089e+56,9310,32811,67,Caida,23,Caida de Tierras,Caida,ct,4483
-8476218.2315,380602.832699999,2926,-7.58397098089e+56,9313,32812,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,4484
-8479205.6137,381102.012800001,2927,-7.58397098089e+56,9315,32813,69,Deslizamiento,18,Deslizamiento en cuña,Deslizamiento,dc,4485
-8482352.8631,381102.012800001,2928,-7.58397098089e+56,9317,32814,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,4486
-8481401.0814,381102.012800001,2929,-7.58397098089e+56,9320,32815,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,4487
-8480497.5872,381102.012800001,2930,-7.58397098089e+56,9322,32816,67,Caida,23,Caida de Tierras,Caida,ct,4488
-8481155.5602,386273.0416,2931,-7.58397098089e+56,9324,32817,67,Caida,15,Caida de roca,Caida,cr,4489
-8479928.8812,365734.8193,2932,-7.58397098089e+56,9327,32818,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,4490
-8479928.8812,365734.8193,2933,-7.58397098089e+56,9329,32819,67,Caida,23,Caida de Tierras,Caida,ct,4491
-8479928.8812,365734.8193,2934,-7.58397098089e+56,9331,32820,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,4492
-8479928.8812,365734.8193,2935,-7.58397098089e+56,9333,32821,67,Caida,20,Caida de detritos,Caida,cd,4493
-8480566.1853,365734.8193,2936,-7.58397098089e+56,9335,32822,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,4494
-8482174.1335,365734.8193,2937,-7.58397098089e+56,9338,32823,67,Caida,15,Caida de roca,Caida,cr,4495
-8488459.3556,337206.423900001,2938,-7.58397098089e+56,9342,32824,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,4496
-8488468.6322,353928.866500001,2939,-7.58397098089e+56,9344,32825,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,4497
-8484757.9826,355787.063499998,2940,-7.58397098089e+56,9348,32826,67,Caida,15,Caida de roca,Caida,cr,4498
-8484757.9826,355787.063499998,2941,-7.58397098089e+56,9352,32827,67,Caida,15,Caida de roca,Caida,cr,4499
-8485544.0219,358801.292800002,2942,-7.58397098089e+56,9354,32828,67,Caida,20,Caida de detritos,Caida,cd,4500
-8485544.0219,358801.292800002,2943,-7.58397098089e+56,9356,32829,67,Caida,20,Caida de detritos,Caida,cd,4501
-8485544.0219,358801.292800002,2944,-7.58397098089e+56,9358,32830,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,4502
-8483688.5793,358801.292800002,2945,-7.58397098089e+56,9360,32831,67,Caida,15,Caida de roca,Caida,cr,4503
-8483751.1596,358801.292800002,2946,-7.58397098089e+56,9362,32832,67,Caida,23,Caida de Tierras,Caida,ct,4504
-8483688.5793,358801.292800002,2947,-7.58397098089e+56,9363,32833,67,Caida,23,Caida de Tierras,Caida,ct,4505
-8414637.2168,849362.337099999,2948,-7.58397098089e+56,8463,32834,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,3873
-8404213.8712,835931.270399999,2949,-7.58397098089e+56,8464,32835,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,3874
-8551037.6074,120618.765,2950,-7.58397098089e+56,9127,32836,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,4347
-8553418.6076,120510.518399999,2951,-7.58397098089e+56,9128,32837,71,Flujo,5,Flujo de detritos,Flujo,fd,4348
-8565168.9983,135139.6032,2952,-7.58397098089e+56,9129,32838,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,4349
-8570734.9728,123541.437,2953,-7.58397098089e+56,9130,32839,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,4350
-8505857.9736,430571.239500001,2954,-7.58397098089e+56,9241,32840,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,4433
-8511043.2973,413828.347399998,2955,-7.58397098089e+56,9243,32841,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,4434
-8510619.0464,412847.9175,2956,-7.58397098089e+56,9244,32842,67,Caida,23,Caida de Tierras,Caida,ct,4435
-8510619.0464,412847.9175,2957,-7.58397098089e+56,9245,32843,69,Deslizamiento,81,Deslizamiento traslacional en cuña,Deslizamiento,dtc,4436
-8510619.0464,412847.9175,2958,-7.58397098089e+56,9246,32844,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,4437
-8512474.3712,418425.819,2959,-7.58397098089e+56,9247,32845,72,Reptación,8,Reptacion de suelos,Reptación,lr,4438
-8511439.4092,407782.931200001,2960,-7.58397098089e+56,9249,32846,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,4439
-8266859.6652,879055.531300001,2961,-7.58397098089e+56,8466,32847,67,Caida,23,Caida de Tierras,Caida,ct,3875
-8266728.5555,879189.792599998,2962,-7.58397098089e+56,8467,32848,67,Caida,23,Caida de Tierras,Caida,ct,3876
-8267942.2472,881353.1028,2963,-7.58397098089e+56,8468,32849,67,Caida,23,Caida de Tierras,Caida,ct,3877
-8261287.8154,881206.3794,2964,-7.58397098089e+56,8470,32850,72,Reptación,8,Reptacion de suelos,Reptación,lr,3878
-8260111.2303,881242.279800002,2965,-7.58397098089e+56,8471,32851,72,Reptación,8,Reptacion de suelos,Reptación,lr,3879
-8440351.0916,755213.378,2966,-7.58397098089e+56,8479,32852,71,Flujo,5,Flujo de detritos,Flujo,fd,3881
-8440549.6113,755832.738200001,2967,-7.58397098089e+56,8485,32853,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,3882
-8104394.7436,865503.717399999,2968,-7.58397098089e+56,8491,32854,67,Caida,15,Caida de roca,Caida,cr,3883
-8103114.5694,864724.791700002,2969,-7.58397098089e+56,8494,32855,67,Caida,15,Caida de roca,Caida,cr,3884
-8083693.0289,845113.5381,2970,-7.58397098089e+56,8499,32856,67,Caida,15,Caida de roca,Caida,cr,3885
-8081112.2721,853897.9223,2971,-7.58397098089e+56,8501,32857,67,Caida,15,Caida de roca,Caida,cr,3886
-8087078.9968,866127.241799999,2972,-7.58397098089e+56,8503,32858,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,3887
-8090618.9566,863696.854,2973,-7.58397098089e+56,8505,32859,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,3888
-8068601.8166,847790.050700001,2974,-7.58397098089e+56,8513,32860,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,3889
-8157980.8542,1056275.4385,2975,-7.58397098089e+56,8514,32861,67,Caida,15,Caida de roca,Caida,cr,3890
-8440943.2494,756202.987599999,2976,-7.58397098089e+56,8516,32862,72,Reptación,8,Reptacion de suelos,Reptación,lr,3891
-8440760.1907,757840.336199999,2977,-7.58397098089e+56,8521,32863,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,3892
-8193980.3407,1023952.9716,2978,-7.58397098089e+56,8533,32864,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,3893
-8438069.6604,757038.16,2979,-7.58397098089e+56,8534,32865,72,Reptación,8,Reptacion de suelos,Reptación,lr,3894
-8389703.197,777322.307399999,2980,-7.58397098089e+56,8538,32867,72,Reptación,8,Reptacion de suelos,Reptación,lr,3897
-8263682.1121,881810.757599998,2981,-7.58397098089e+56,8536,32868,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,3895
-8176277.4494,1024571.2612,2982,-7.58397098089e+56,8537,32869,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,3896
-8438815.13,795644.773400001,2983,-7.58397098089e+56,8540,32870,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,3899
-8388543.5572,776681.545499999,2984,-7.58397098089e+56,8541,32871,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,3900
-8264316.6332,880684.1107,2985,-7.58397098089e+56,8539,32872,71,Flujo,6,Flujo de lodo,Flujo,fl,3898
-8438249.6269,757251.4705,2986,-7.58397098089e+56,8543,32873,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,3902
-8176284.8707,1024608.8475,2987,-7.58397098089e+56,8542,32874,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,3901
-8182135.9469,1022304.2458,2988,-7.58397098089e+56,8559,32875,67,Caida,15,Caida de roca,Caida,cr,3914
-8437578.0303,799262.1448,2989,-7.58397098089e+56,8544,32876,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,3903
-8383587.0568,778194.041200001,2990,-7.58397098089e+56,8545,32877,72,Reptación,8,Reptacion de suelos,Reptación,lr,3904
-8403056.2792,806956.6622,2991,-7.58397098089e+56,8547,32878,71,Flujo,17,Flujo de tierra,Flujo,ft,3905
-8436821.1505,800788.451499999,2992,-7.58397098089e+56,8549,32879,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,3906
-8435691.7524,766671.606,2993,-7.58397098089e+56,8550,32880,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,3907
-8382024.0385,778813.886700001,2994,-7.58397098089e+56,8551,32881,72,Reptación,8,Reptacion de suelos,Reptación,lr,3908
-8615075.9997,738351.983399998,2995,-7.58397098089e+56,8552,32882,71,Flujo,5,Flujo de detritos,Flujo,fd,3909
-8382371.2315,778607.623799998,2996,-7.58397098089e+56,8553,32883,72,Reptación,8,Reptacion de suelos,Reptación,lr,3910
-8377145.4618,772164.129799999,2997,-7.58397098089e+56,8558,32885,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,3913
-8396871.5538,805888.481,2998,-7.58397098089e+56,8557,32886,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,3912
-8436647.5539,766160.506700002,2999,-7.58397098089e+56,8561,32887,67,Caida,20,Caida de detritos,Caida,cd,3915
-8616146.8314,739477.949099999,3000,-7.58397098089e+56,8562,32888,71,Flujo,5,Flujo de detritos,Flujo,fd,3916
-8561891.2577,241899.5647,3001,-7.58397098088e+56,1001,30040,72,Reptación,8,Reptacion de suelos,Reptación,lr,940
-8498655.6025,295009.0163,3002,-7.58397098088e+56,1196,30238,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1090
-8509385.5645,302531.327799998,3003,-7.58397098088e+56,1197,30244,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1091
-8443707.065,361920.567699999,3004,-7.58397098088e+56,1198,30449,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1092
-8501840.5768,293554.131299999,3005,-7.58397098088e+56,1199,30262,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1093
-8502922.8497,291387.309599999,3006,-7.58397098088e+56,1200,30307,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1094
-8420237.2057,323521.762,3007,-7.58397098088e+56,1201,30608,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1095
-8069116.9785,701796.963599999,3008,-7.58397098088e+56,1202,30187,69,Deslizamiento,82,Deslizamiento traslacional planar,Deslizamiento,dtp,1096
-8508921.7333,278851.349800002,3009,-7.58397098088e+56,1203,30327,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1097
-8512230.396,278077.560800001,3010,-7.58397098088e+56,1204,30325,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,1098
-8174282.9752,826843.561,3011,-7.58397098088e+56,1205,30274,69,Deslizamiento,82,Deslizamiento traslacional planar,Deslizamiento,dtp,1099
-8063860.2248,710166.011300001,3012,-7.58397098088e+56,1206,30198,67,Caida,15,Caida de roca,Caida,cr,1100
-8217357.4337,737801.9278,3013,-7.58397098088e+56,1395,30300,72,Reptación,8,Reptacion de suelos,Reptación,lr,1242
-8229726.266,735000.3708,3014,-7.58397098088e+56,1396,30296,72,Reptación,8,Reptacion de suelos,Reptación,lr,1243
-8076816.5766,710197.125300001,3015,-7.58397098088e+56,11403,26893,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,5884
-8215811.3297,744526.243799999,3016,-7.58397098088e+56,1398,30338,67,Caida,23,Caida de Tierras,Caida,ct,1244
